Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2018-04-07,505,1:23:00 AM,Saturday,Dundas West Station,Investigation,8,16,W/B,1804
2018-04-07,505,7:11:00 AM,Saturday,DWS,Mechanical,8,16,E/B,1797
2018-04-07,504,8:22:00 AM,Saturday,King and Parliament,General Delay,9,18,E/B,4432
2018-04-07,510,9:15:00 AM,Saturday,Yonge Street,Held By,4,8,W/B,4460
2018-04-07,501,9:19:00 AM,Saturday,Queen and Spadina,Mechanical,6,12,W/B,4030
2018-04-07,504,9:24:00 AM,Saturday,Yonge and King,Held By,7,14,W/B,4430
2018-04-07,505,9:40:00 AM,Saturday,BRS,Late Leaving Garage,6,12,W/B,9200
2018-04-07,504,10:11:00 AM,Saturday,Roncy and Queen,Held By,7,14,W/B,4430
2018-04-07,512,10:30:00 AM,Saturday,Lansdown Loop,Mechanical,5,10,W/B,
2018-04-07,500,10:52:00 AM,Saturday,BRS,Mechanical,6,12,W/B,7819
2018-04-07,501,11:58:00 AM,Saturday,Queen and Coxwell,Mechanical,6,12,W/B,4077
2018-04-07,501,3:15:00 PM,Saturday,Queen and Russell Carhouse Entrance,Mechanical,30,35,W/B,4228
2018-04-07,510,8:03:00 PM,Saturday,spadina/king,Mechanical,7,12,N/B,4457
2018-04-07,501,8:05:00 PM,Saturday,Neville Loop,Investigation,6,11,W/B,4169
2018-04-07,511,9:48:00 PM,Saturday,queen/bathurst,Investigation,6,12,N/B,4014
2018-04-07,506,10:02:00 PM,Saturday,Main Stn,Emergency Services,8,16,W/B,1261
2018-04-07,509,11:08:00 PM,Saturday,union tunnel,Mechanical,11,18,W/B,4418
2018-04-07,510,11:30:00 PM,Saturday,union tunnel,Overhead - Pantograph,180,187,S/B,4459
2018-04-07,506,11:58:00 PM,Saturday,High Park Station,Utilized Off Route,8,16,E/B,1261
2018-04-08,504,1:52:00 AM,Sunday,King & Spadina,Investigation,25,35,E/B,4451
2018-04-08,511,2:02:00 AM,Sunday,bathurst/fleet,Overhead - Pantograph,1,1,E/B,4032
2018-04-08,505,6:07:00 AM,Sunday,Dundas West Station,Mechanical,10,20,E/B,7836
2018-04-08,506,7:24:00 AM,Sunday,Main Station,Mechanical,4,8,W/B,8104
2018-04-08,506,7:38:00 AM,Sunday,Main Station,Investigation,3,7,W/B,8958
2018-04-08,506,7:56:00 AM,Sunday,H.Park station,Mechanical,4,8,E/B,8122
2018-04-08,506,8:24:00 AM,Sunday,College and McCaul,Mechanical,4,8,W/B,8958
2018-04-08,506,9:00:00 AM,Sunday,Main Station,Mechanical,4,8,W/B,7743
2018-04-08,504,9:02:00 AM,Sunday,Roncy and Queen,General Delay,9,18,W/B,4430
2018-04-08,501,9:06:00 AM,Sunday,Queen at Connaught,Mechanical,8,16,W/B,4204
2018-04-08,504,9:28:00 AM,Sunday,Roncy and Queen,General Delay,9,18,W/B,4413
2018-04-08,504,9:41:00 AM,Sunday,Roncy and Queen,General Delay,6,12,W/B,4420
2018-04-08,501,9:46:00 AM,Sunday,Russell Yard,Late Leaving Garage,7,7,W/B,4046
2018-04-08,512,10:08:00 AM,Sunday,St Clair W and Earls Court,Investigation,16,21,W/B,4461
2018-04-08,504,10:13:00 AM,Sunday,King and Parliament,General Delay,7,14,E/B,4425
2018-04-08,504,10:40:00 AM,Sunday,Roncy and Queen,General Delay,6,12,W/B,4431
2018-04-08,504,11:05:00 AM,Sunday,Dufferin Loop,General Delay,6,12,W/B,4404
2018-04-08,504,11:06:00 AM,Sunday,Roncy and Queen,General Delay,6,12,W/B,4449
2018-04-08,504,11:37:00 AM,Sunday,King and Parliament,General Delay,6,12,E/B,4423
2018-04-08,504,11:50:00 AM,Sunday,Dundas and Broadview,General Delay,6,12,E/B,4430
2018-04-08,504,12:03:00 PM,Sunday,King and Parliament,General Delay,6,12,E/B,4425
2018-04-08,504,12:33:00 PM,Sunday,Roncy and Queen,General Delay,6,12,W/B,4431
2018-04-08,501,1:16:00 PM,Sunday,Sunnyside Loop,Mechanical,5,9,E/B,4155
2018-04-08,501,1:48:00 PM,Sunday,Glendale and the Queensway,Mechanical,4,8,E/B,4202
2018-04-08,506,1:55:00 PM,Sunday,Woodfileld and Gerrard,Mechanical,5,10,E/B,1090
2018-04-08,504,2:20:00 PM,Sunday,King / Bathurst,Investigation,13,20,E/B,4447
2018-04-08,514,2:26:00 PM,Sunday,Spadina / King,Diversion,11,22,W/B,4465
2018-04-08,501,3:03:00 PM,Sunday,Russell carhouse,Investigation,4,8,W/B,4098
2018-04-08,501,3:09:00 PM,Sunday,Sumach and Queen,Mechanical,5,9,W/B,4155
2018-04-08,511,3:32:00 PM,Sunday,Bathurst Station,Mechanical,6,6,S/B,4461
2018-04-08,504,3:49:00 PM,Sunday,King / Parliament,Mechanical,7,13,E/B,4430
2018-04-08,505,5:15:00 PM,Sunday,Dundas and Lisgan,Investigation,5,10,E/B,8375
2018-04-08,501,5:36:00 PM,Sunday,Longbranch Loop,Mechanical,7,13,E/B,8019
2018-04-08,501,5:50:00 PM,Sunday,Queen and King,Held By,23,27,W/B,4152
2018-04-08,504,5:50:00 PM,Sunday,Queen / King,Investigation,24,31,W/B,4431
2018-04-08,506,6:15:00 PM,Sunday,High Park Station,Mechanical,6,12,E/B,1253
2018-04-08,514,6:35:00 PM,Sunday,King / Univesity,Mechanical,29,40,W/B,4464
2018-04-08,504,6:35:00 PM,Sunday,King / University,Diversion,29,36,W/B,4423
2018-04-08,501,6:58:00 PM,Sunday,Longbranch Loop,Mechanical,8,16,W/B,8028
2018-04-08,501,7:10:00 PM,Sunday,Dunn and Queen,Mechanical,8,12,W/B,4135
2018-04-08,501,7:34:00 PM,Sunday,Glen Manor Dr. and Queen,Held By,6,11,E/B,4090
2018-04-08,514,10:01:00 PM,Sunday,Distillery Loop,Mechanical,15,24,E/B,4460
2018-04-08,504,10:10:00 PM,Sunday,Broadview Station,Mechanical,7,14,W/B,4404
2018-04-08,512,10:18:00 PM,Sunday,St Clair W @ Avenue Rd,Held By,7,13,W/B,4433
2018-04-08,506,10:41:00 PM,Sunday,College @ University,Investigation,10,20,E/B,8106
2018-04-08,509,11:30:00 PM,Sunday,union tunnel,Overhead - Pantograph,124,131,W/B,4419
2018-04-08,505,11:50:00 PM,Sunday,Broadview STN,Mechanical,7,14,W/B,8324
2018-04-08,506,11:50:00 PM,Sunday,College @ Bay,Utilized Off Route,8,16,W/B,1417
2018-04-09,501,1:46:00 AM,Monday,Queen & Spadina,Mechanical,9,18,E/B,4090
2018-04-09,304,2:45:00 AM,Monday,Roncy Garden,Mechanical,30,60,N/B,4431
2018-04-09,511,5:00:00 AM,Monday,King & Bathurst,Mechanical,9,18,N/B,
2018-04-09,505,6:14:00 AM,Monday,Broadview Station,Mechanical,4,8,W/B,7753
2018-04-09,504,6:18:00 AM,Monday,Broadview and Queen,Late Leaving Garage,4,8,W/B,4126
2018-04-09,504,6:20:00 AM,Monday,Broadview and Queen,Late Leaving Garage,4,8,W/B,4156
2018-04-09,505,6:30:00 AM,Monday,DWS,Late Leaving Garage,4,8,E/B,1355
2018-04-09,503,6:34:00 AM,Monday,Queen & Connaught,Mechanical,12,24,E/B,4198
2018-04-09,505,6:40:00 AM,Monday,Broadview Station,Mechanical,4,8,E/B,1679
2018-04-09,514,6:42:00 AM,Monday,Leslie Barns,Late Leaving Garage,8,16,W/B,4403
2018-04-09,514,6:46:00 AM,Monday,Leslie Barns,Late Leaving Garage,8,16,W/B,4452
2018-04-09,510,7:00:00 AM,Monday,Leslie Barns,Late Leaving Garage,5,10,W/B,4437
2018-04-09,514,7:02:00 AM,Monday,Leslie Barns,Late Leaving Garage,8,16,W/B,4404
2018-04-09,510,7:12:00 AM,Monday,Leslie Barns,Late Leaving Garage,4,8,W/B,4438
2018-04-09,510,7:20:00 AM,Monday,Leslie Barns,Late Leaving Garage,4,8,W/B,4431
2018-04-09,503,7:22:00 AM,Monday,Queen & Connaught,Mechanical,12,24,E/B,4181
2018-04-09,504,7:26:00 AM,Monday,Roncesvalles & Howard Prk,Investigation,4,8,S/B,4126
2018-04-09,514,7:26:00 AM,Monday,King & Spadina,Utilized Off Route,8,16,E/B,4404
2018-04-09,505,7:37:00 AM,Monday,Shaw Street,Investigation,4,8,E/B,1810
2018-04-09,511,7:46:00 AM,Monday,Bathurst and King,Utilized Off Route,5,10,S/B,4181
2018-04-09,501,7:49:00 AM,Monday,Queen and Yonge,Mechanical,6,12,E/B,4162
2018-04-09,511,7:56:00 AM,Monday,Bathurst & King,Utilized Off Route,5,10,S/B,4022
2018-04-09,501,8:03:00 AM,Monday,Queen and Connaught,Utilized Off Route,6,12,E/B,4198
2018-04-09,510,8:06:00 AM,Monday,Leslie Barns,Late Leaving Garage,4,8,W/B,4426
2018-04-09,510,8:20:00 AM,Monday,Leslie Barns,Late Leaving Garage,4,8,W/B,4402
2018-04-09,505,8:53:00 AM,Monday,BRS,Mechanical,4,8,W/B,8142
2018-04-09,514,9:48:00 AM,Monday,King and Spadina,Investigation,8,16,W/B,4461
2018-04-09,503,9:55:00 AM,Monday,Charlotte Loop,Held By,7,16,E/B,4039
2018-04-09,501,10:20:00 AM,Monday,Lakeshore and 3rd st,Investigation,6,12,E/B,8022
2018-04-09,511,11:02:00 AM,Monday,Bathurst & Dundas,Held By,13,20,B/W,4049
2018-04-09,504,11:30:00 AM,Monday,Dundas and Edna,Held By,7,12,E/B,4439
2018-04-09,506,11:46:00 AM,Monday,Main Station,Mechanical,4,9,W/B,8143
2018-04-09,504,11:55:00 AM,Monday,King & Queen,Held By,7,12,W/B,4073
2018-04-09,511,11:55:00 AM,Monday,Exhibition Loop,Mechanical,7,14,N/B,4053
2018-04-09,503,12:04:00 PM,Monday,King and Spadina,Mechanical,9,18,E/B,4022
2018-04-09,505,12:40:00 PM,Monday,Broadview Stn,Mechanical,4,8,S/B,8960
2018-04-09,514,12:56:00 PM,Monday,King & York.,Diversion,24,34,W/B,4409
2018-04-09,504,12:56:00 PM,Monday,King & York,Diversion,24,29,W/B,4178
2018-04-09,503,12:56:00 PM,Monday,King & John,Investigation,24,33,W/B,4039
2018-04-09,504,1:49:00 PM,Monday,Roncy and Queen,General Delay,5,10,W/B,4091
2018-04-09,504,1:50:00 PM,Monday,Roncy and Queen,General Delay,5,10,W/B,4146
2018-04-09,504,2:03:00 PM,Monday,Roncy and Queen,General Delay,5,10,W/B,4156
2018-04-09,505,2:17:00 PM,Monday,Dundas and Brock,Investigation,6,12,wb,1810
2018-04-09,501,2:32:00 PM,Monday,Queen Dunn,Mechanical,7,14,E/B,4217
2018-04-09,506,2:46:00 PM,Monday,High Park Station,Mechanical,4,8,E/B,1120
2018-04-09,512,2:50:00 PM,Monday,St Clair & Bathurst,Utilized Off Route,0,0,E/B,4048
2018-04-09,512,2:50:00 PM,Monday,St Clair West @ Bathurst,Utilized Off Route,0,0,W/B,4004
2018-04-09,504,3:18:00 PM,Monday,Parliament and Queen,General Delay,4,8,E/B,4014
2018-04-09,506,3:20:00 PM,Monday,Carlton east of Yonge,Mechanical,4,8,E/B,1526
2018-04-09,504,3:22:00 PM,Monday,Broadview and Queen,Mechanical,4,8,E/B,4160
2018-04-09,504,3:22:00 PM,Monday,Parliament and King,General Delay,5,10,E/B,4456
2018-04-09,504,3:36:00 PM,Monday,Roncy and King,General Delay,4,8,W/B,4126
2018-04-09,505,3:36:00 PM,Monday,Broadview STN,Mechanical,6,12,wb,7861
2018-04-09,512,3:56:00 PM,Monday,St Clair West @ Vaughan,Mechanical,6,9,E/B,4023
2018-04-09,506,4:00:00 PM,Monday,Carlton @ Jarvis,Utilized Off Route,4,8,W/B,1101
2018-04-09,504,4:07:00 PM,Monday,Church and King,Mechanical,5,10,W/B,4169
2018-04-09,504,4:11:00 PM,Monday,Roncy and King,General Delay,4,8,W/B,4180
2018-04-09,503,4:52:00 PM,Monday,Kingston Road and Queen,General Delay,12,24,E/B,4140
2018-04-09,504,5:55:00 PM,Monday,Roncy and Queen,General Delay,5,10,W/B,4001
2018-04-09,505,6:54:00 PM,Monday,Dundas and Sheridan,Held By,9,15,E/B,1818
2018-04-09,504,6:58:00 PM,Monday,Parliament and King,General Delay,5,10,E/B,4465
2018-04-09,505,8:01:00 PM,Monday,Broadview STN,Mechanical,6,12,W/B,7819
2018-04-09,506,8:57:00 PM,Monday,College @ Dufferin,Investigation,6,11,W/B,1560
2018-04-09,504,9:12:00 PM,Monday,Roncy Fermanagh,Emergency Services,7,14,N/B,4424
2018-04-09,505,9:26:00 PM,Monday,Dundas and Spadina,Mechanical,6,12,E/B,1804
2018-04-09,501,10:06:00 PM,Monday,Lakeshore and Kipling,Mechanical,9,18,E/B,8022
2018-04-09,512,10:08:00 PM,Monday,St Clair West @ Dufferin,Held By,3,10,E/B,4429
2018-04-10,306,1:29:00 AM,Tuesday,Gerrard and Leslie,Investigation,10,20,E/B,1036
2018-04-10,501,6:30:00 AM,Tuesday,Kingston Rd. Loop,Mechanical,4,8,E/B,4001
2018-04-10,503,6:54:00 AM,Tuesday,Kingston Rd. At Queen,Late Leaving Garage,12,24,E/B,4086
2018-04-10,510,7:20:00 AM,Tuesday,Leslie Barns,Late Leaving Garage,4,8,W/B,4417
2018-04-10,501,8:33:00 AM,Tuesday,Queen and Ossington,Emergency Services,6,12,E/B,4218
2018-04-10,506,9:04:00 AM,Tuesday,Gerrard and Laslie,Investigation,5,10,W/B,8951
2018-04-10,501,9:45:00 AM,Tuesday,Queen and Greenwood,Mechanical,6,12,E/B,4051
2018-04-10,503,9:54:00 AM,Tuesday,Charlottle and King,Held By,9,18,E/B,4147
2018-04-10,501,10:34:00 AM,Tuesday,Queen and Simcoe,Emergency Services,9,6,E/B,4068
2018-04-10,505,10:57:00 AM,Tuesday,Dundas West Station,Mechanical,4,8,E/B,7769
2018-04-10,501,12:49:00 PM,Tuesday,Longbranch loop,Mechanical,5,10,W/B,7973
2018-04-10,505,1:32:00 PM,Tuesday,Dundas at Bathurst,Mechanical,4,8,W/B,1686
2018-04-10,501,2:14:00 PM,Tuesday,Lee Avenue and Queen,Mechanical,5,10,W/B,4068
2018-04-10,512,2:27:00 PM,Tuesday,St.Clair and Bathurst,Mechanical,4,8,E/B,4073
2018-04-10,512,2:33:00 PM,Tuesday,St.Clair and Bathurst,Late Leaving Garage,4,8,W/B,4170
2018-04-10,506,2:43:00 PM,Tuesday,Main Station,Investigation,4,8,W/B,8939
2018-04-10,504,2:56:00 PM,Tuesday,Roncy amd Queen,General Delay,5,10,W/B,4462
2018-04-10,501,3:05:00 PM,Tuesday,Jarvis and Queen,Emergency Services,5,10,W/B,4236
2018-04-10,506,3:40:00 PM,Tuesday,High Park Loop,Mechanical,4,8,W/B,1250
2018-04-10,506,5:41:00 PM,Tuesday,Roncevalles and Howard Park,Investigation,4,8,E/B,1071
2018-04-10,512,5:51:00 PM,Tuesday,St.Clair and Robina,Held By,21,25,B/W,4451
2018-04-10,506,6:09:00 PM,Tuesday,Gerrard and Carlaw,Investigation,4,8,W/B,1634
2018-04-10,501,6:32:00 PM,Tuesday,QUEEN AND LESLIE,Mechanical,5,10,W/B,4179
2018-04-10,504,8:01:00 PM,Tuesday,Broadview and Queen,Mechanical,5,10,E/B,4023
2018-04-10,501,8:03:00 PM,Tuesday,Queen and Logan,Mechanical,5,10,W/B,4228
2018-04-10,506,8:58:00 PM,Tuesday,Main Station,Mechanical,4,8,W/B,1243
2018-04-10,506,9:49:00 PM,Tuesday,College and Grace,Investigation,6,12,W/B,8139
2018-04-10,506,10:15:00 PM,Tuesday,High Park Station,Mechanical,6,12,E/B,1604
2018-04-11,501,12:51:00 AM,Wednesday,Queen Sherbourne,Held By,7,14,W/B,4074
2018-04-11,506,5:54:00 AM,Wednesday,Mt. Dennis garage,Mechanical,10,6,E/B,1254
2018-04-11,506,6:47:00 AM,Wednesday,Broadview and Gerrard,Mechanical,3,6,W/B,8138
2018-04-11,512,7:18:00 AM,Wednesday,Gunn's Loop,Investigation,23,27,W/B,4419
2018-04-11,501,7:35:00 AM,Wednesday,Queen at Connaught,Mechanical,4,8,E/B,4249
2018-04-11,503,7:35:00 AM,Wednesday,King & University,Investigation,43,55,W/B,4152
2018-04-11,504,7:35:00 AM,Wednesday,King & University,Held By,43,47,B/W,4455
2018-04-11,514,7:35:00 AM,Wednesday,King & Unversity,Held By,43,53,B/W,4404
2018-04-11,512,8:12:00 AM,Wednesday,Yonge and St Clair,Mechanical,3,6,W/B,4442
2018-04-11,504,8:28:00 AM,Wednesday,King & Peter,Mechanical,25,29,E/B,4198
2018-04-11,514,8:45:00 AM,Wednesday,King & John,Utilized Off Route,10,20,W/B,4467
2018-04-11,512,10:46:00 AM,Wednesday,Oakwood and St Clair,Held By,11,14,E/B,4461
2018-04-11,506,11:08:00 AM,Wednesday,Dovercourt and College,Investigation,3,6,E/B,7868
2018-04-11,505,11:18:00 AM,Wednesday,Broadview Station,Mechanical,4,8,W/B,7809
2018-04-11,506,11:29:00 AM,Wednesday,Dovercourt and College,Investigation,3,6,E/B,7866
2018-04-11,506,11:34:00 AM,Wednesday,Main stn,Mechanical,3,6,W/B,7716
2018-04-11,505,11:42:00 AM,Wednesday,Dundas at Bathurst,Investigation,4,8,E/B,8364
2018-04-11,506,12:22:00 PM,Wednesday,College and Young,Investigation,1,1,W/B,1603
2018-04-11,505,1:01:00 PM,Wednesday,Dundas At University,Investigation,4,8,E/B,8117
2018-04-11,505,2:00:00 PM,Wednesday,Dundas at Chestnut,Mechanical,4,8,W/B,7744
2018-04-11,506,2:20:00 PM,Wednesday,Main and Gerrard,Mechanical,1,1,W/B,8125
2018-04-11,501,2:37:00 PM,Wednesday,Roncesvalles and Queen,Investigation,6,11,W/B,4098
2018-04-11,501,2:50:00 PM,Wednesday,Roncesvalles and queen,Investigation,10,15,W/B,4020
2018-04-11,501,2:55:00 PM,Wednesday,Ohara and Queen,Mechanical,5,9,W/B,4218
2018-04-11,512,3:04:00 PM,Wednesday,St.Clair and Keele,Held By,13,17,W/B,4154
2018-04-11,504,3:39:00 PM,Wednesday,Sherbourne / King,Investigation,4,8,E/B,4185
2018-04-11,501,3:50:00 PM,Wednesday,Humber Loop,Mechanical,5,9,E/B,4155
2018-04-11,501,4:15:00 PM,Wednesday,Kingstion Loop,Mechanical,4,8,W/B,4148
2018-04-11,504,4:24:00 PM,Wednesday,Roncesvalles and Boustead,Held By,8,16,N/B,4426
2018-04-11,506,4:44:00 PM,Wednesday,Main Station,Mechanical,4,8,W/B,9230
2018-04-11,506,4:46:00 PM,Wednesday,Gerrard and Normandy,Mechanical,4,8,W/B,8128
2018-04-11,501,5:15:00 PM,Wednesday,Longbranch Loop,Mechanical,7,13,W/B,8063
2018-04-11,506,5:18:00 PM,Wednesday,Howard Park and Indian RD,Mechanical,4,8,W/B,7882
2018-04-11,504,5:34:00 PM,Wednesday,Broadview / Gerrard,Mechanical,4,8,N/B,4091
2018-04-11,505,6:07:00 PM,Wednesday,Dundas and Bathurst,Investigation,6,12,E/B,7713
2018-04-11,514,6:40:00 PM,Wednesday,King / Bathurst,Mechanical,9,18,E/B,4415
2018-04-11,501,6:40:00 PM,Wednesday,Kingston Rd. Loop,Mechanical,5,9,E/B,4203
2018-04-11,504,6:40:00 PM,Wednesday,King / Bathurst,Diversion,29,33,E/B,4177
2018-04-11,501,9:13:00 PM,Wednesday,Queen Victoria,Emergency Services,7,14,E/B,4148
2018-04-12,304,4:01:00 AM,Thursday,Roncesvalles & Pearson,Held By,30,60,E/B,4189
2018-04-12,505,4:46:00 AM,Thursday,Dufferin at Bowie,Mechanical,4,8,S/B,1676
2018-04-12,505,6:02:00 AM,Thursday,Broadview Station,Emergency Services,4,8,W/B,8163
2018-04-12,505,6:02:00 AM,Thursday,Broadview Station,Emergency Services,4,8,W/B,7883
2018-04-12,510,6:10:00 AM,Thursday,Leslie Barns,Late Leaving Garage,4,8,W/B,4419
2018-04-12,501,6:10:00 AM,Thursday,Lelslie Barns,Late Leaving Garage,4,8,W/B,4406
2018-04-12,501,6:37:00 AM,Thursday,Queen and Greenwood,Mechanical,5,10,E/B,4037
2018-04-12,512,7:10:00 AM,Thursday,Spadina and St Clair,Mechanical,12,15,E/B,4080
2018-04-12,501,8:44:00 AM,Thursday,wb Queen and roncy,Mechanical,5,10,W/B,4204
2018-04-12,504,8:45:00 AM,Thursday,Roncesvalles & Fern,Mechanical,5,9,S/B,4041
2018-04-12,504,9:53:00 AM,Thursday,King & Simcoe,Held By,7,11,E/B,4461
2018-04-12,504,11:24:00 AM,Thursday,King and Sudbury,Investigation,4,8,E/B,4423
2018-04-12,501,12:21:00 PM,Thursday,wb queen and connaught,Mechanical,5,10,W/B,4247
2018-04-12,504,12:26:00 PM,Thursday,Roncesvalles & Queen,Mechanical,7,14,W/B,4464
2018-04-12,502,2:06:00 PM,Thursday,Kingston Rd and Queen,Mechanical,12,24,W/B,7721
2018-04-12,503,2:10:00 PM,Thursday,Jarvis / King,Mechanical,9,18,E/B,4132
2018-04-12,501,2:14:00 PM,Thursday,Legion Rd and Lakeshore,Investigation,8,15,W/B,7962
2018-04-12,514,2:32:00 PM,Thursday,Leslie Barns,Late Leaving Garage,9,18,W/B,4415
2018-04-12,501,3:17:00 PM,Thursday,Neville Loop,Mechanical,5,10,W/B,4086
2018-04-12,505,5:00:00 PM,Thursday,broadview station,Mechanical,4,8,W/B,7868
2018-04-12,501,5:35:00 PM,Thursday,Sunnyside Loop,Mechanical,5,10,W/B,4147
2018-04-12,501,7:51:00 PM,Thursday,Islington and Lakeshore,Emergency Services,7,13,W/B,7943
2018-04-12,501,8:13:00 PM,Thursday,Queen and University,Mechanical,5,9,W/B,4131
2018-04-12,505,8:15:00 PM,Thursday,dundas west station,Mechanical,5,10,E/B,1579
2018-04-12,505,8:17:00 PM,Thursday,dundas/dufferin,Mechanical,5,10,E/B,8168
2018-04-12,504,9:55:00 PM,Thursday,King & Dufferin,Investigation,35,40,W/B,4438
2018-04-13,504,5:33:00 AM,Friday,Broadview and Queen,Mechanical,4,8,W/B,4024
2018-04-13,501,5:45:00 AM,Friday,Queen and Connaught,Mechanical,6,12,W/B,4218
2018-04-13,506,6:43:00 AM,Friday,Victoria Park,Mechanical,4,8,W/B,8164
2018-04-13,512,7:12:00 AM,Friday,St. Clair station,Emergency Services,18,21,E/B,4429
2018-04-13,514,7:17:00 AM,Friday,Dufferin and Springhurst,Mechanical,20,28,N/B,4442
2018-04-13,501,7:35:00 AM,Friday,Queen And Connaught,Mechanical,4,9,E/B,4032
2018-04-13,501,7:42:00 AM,Friday,Queen and Windermere,Mechanical,5,10,E/B,7951
2018-04-13,512,8:33:00 AM,Friday,Gunns Loop,Mechanical,4,8,E/B,4189
2018-04-13,505,8:58:00 AM,Friday,Dundas Route,General Delay,4,8,E/B,8356
2018-04-13,510,10:16:00 AM,Friday,Spadina Station,Mechanical,4,8,S/B,4467
2018-04-13,501,10:19:00 AM,Friday,Queen and Roncesvalles,Mechanical,6,12,W/B,4232
2018-04-13,705,11:41:00 AM,Friday,Parliament & Dundas,Investigation,0,0,S/B,4048
2018-04-13,501,12:50:00 PM,Friday,Sunnyside Loop,Mechanical,4,9,W/B,4104
2018-04-13,501,1:20:00 PM,Friday,Queen and Broadview,Mechanical,5,10,W/B,4218
2018-04-13,501,2:40:00 PM,Friday,Sunnyside Loop,Mechanical,5,9,W/B,4229
2018-04-13,502,2:41:00 PM,Friday,Birchmount Garage,Mechanical,0,0,W/B,7857
2018-04-13,512,2:50:00 PM,Friday,St Clair West Stn,Mechanical,3,6,E/B,4051
2018-04-13,504,3:30:00 PM,Friday,King / queen,Mechanical,8,13,W/B,4041
2018-04-13,505,3:38:00 PM,Friday,Dundas/Bathurst,Investigation,5,10,W/B,7756
2018-04-13,512,3:40:00 PM,Friday,St Clair West Stn,Mechanical,3,6,W/B,4001
2018-04-13,504,3:59:00 PM,Friday,Russell Yard,Late Leaving Garage,2,5,W/B,4098
2018-04-13,511,5:08:00 PM,Friday,Bathurst/King,Mechanical,5,10,S/B,4180
2018-04-13,705,5:19:00 PM,Friday,Broadview/Queen,Mechanical,2,5,E/B,4041
2018-04-13,505,5:59:00 PM,Friday,Dundas/Bathurst,Mechanical,5,10,W/B,8308
2018-04-13,504,6:02:00 PM,Friday,Broadview / Danforth,General Delay,13,18,W/B,4110
2018-04-13,504,6:54:00 PM,Friday,King/Spadina,Mechanical,3,7,W/B,4090
2018-04-13,505,7:04:00 PM,Friday,broadview station,Investigation,4,8,W/B,7805
2018-04-13,501,7:20:00 PM,Friday,Connaught and Queen,Investigation,4,9,W/B,4200
2018-04-13,509,7:36:00 PM,Friday,Cne Loop,Held By,6,12,E/B,4418
2018-04-13,506,7:38:00 PM,Friday,Gerrard @ Redwood (East of Greenwood),Investigation,24,28,B/W,1072
2018-04-13,505,8:19:00 PM,Friday,Broadview stn,Investigation,6,12,W/B,8356
2018-04-13,506,8:19:00 PM,Friday,Danforth @ Barrington Ave (East of Main St),Investigation,0,0,E/B,8136
2018-04-13,506,9:48:00 PM,Friday,Gerrard @ Degrassi,Investigation,6,12,W/B,7781
2018-04-13,506,10:15:00 PM,Friday,College and Ossingston,Utilized Off Route,6,12,W/B,8133
2018-04-13,511,10:38:00 PM,Friday,bathurst/queen,Held By,20,26,S/B,4081
2018-04-13,512,10:41:00 PM,Friday,Bathurst @ Queen,Investigation,0,0,S/B,4403
2018-04-14,506,12:18:00 AM,Saturday,College @ Queens Park,Mechanical,7,14,W/B,1264
2018-04-14,501,5:10:00 AM,Saturday,Russell Yard,Emergency Services,17,34,W/B,4035
2018-04-14,505,5:24:00 AM,Saturday,Danforth and Main,Mechanical,10,20,W/B,7749
2018-04-14,511,5:42:00 AM,Saturday,russell Yard,Late Leaving Garage,11,19,W/B,4098
2018-04-14,501,5:52:00 AM,Saturday,Queensway and Windemere,Emergency Services,19,24,W/B,4218
2018-04-14,501,6:05:00 AM,Saturday,Queensway and South Kingsway,Mechanical,6,12,W/B,4247
2018-04-14,504,6:55:00 AM,Saturday,Dundas West stn,Investigation,9,18,E/B,4004
2018-04-14,501,8:00:00 AM,Saturday,Full Route,General Delay,0,0,,
2018-04-14,501,8:12:00 AM,Saturday,Lakeshore and Islington,Mechanical,9,17,W/B,7923
2018-04-14,506,9:22:00 AM,Saturday,College and Ossington,Mechanical,5,9,E/B,1038
2018-04-14,505,9:56:00 AM,Saturday,Broadview Station,Mechanical,6,12,W/B,7767
2018-04-14,805,10:53:00 AM,Saturday,greenwood / queen,Investigation,6,12,W/B,8937
2018-04-14,512,11:24:00 AM,Saturday,St Clair West and Russel Hill Rd,Investigation,3,6,E/B,1261
2018-04-14,501,11:43:00 AM,Saturday,Queen and Church,Investigation,1,1,E/B,4236
2018-04-14,514,12:14:00 PM,Saturday,Spadina / King,Mechanical,5,10,E/B,4452
2018-04-14,514,12:30:00 PM,Saturday,King St,General Delay,5,10,B/W,4452
